"name","BO","rand","repBO","repRand"
nGen-10_plotBudjetPerGen-200_he-0.7,611091,427707,290116,732151
nGen-10_plotBudjetPerGen-200_he-0.7,678886,648817,981949,456241
nGen-10_plotBudjetPerGen-200_he-0.7,604777,380271,54791,476842
nGen-10_plotBudjetPerGen-200_he-0.7,935640,143440,40549,786758
nGen-10_plotBudjetPerGen-200_he-0.7,136256,28734,992451,883615
nGen-10_plotBudjetPerGen-200_he-0.7,582962,550404,568154,944354
nGen-10_plotBudjetPerGen-200_he-0.7,464835,886106,167031,712063
nGen-10_plotBudjetPerGen-200_he-0.7,993484,283303,300267,282742
nGen-10_plotBudjetPerGen-200_he-0.7,85203,462224,604520,65550
nGen-10_plotBudjetPerGen-200_he-0.7,640151,895362,341792,133075
nGen-10_plotBudjetPerGen-200_he-0.7,577649,997911,997940,131343
nGen-10_plotBudjetPerGen-200_he-0.7,367345,455856,703072,992591
nGen-10_plotBudjetPerGen-200_he-0.7,455625,900579,335065,606567
nGen-10_plotBudjetPerGen-200_he-0.7,715991,702624,241981,610969
nGen-10_plotBudjetPerGen-200_he-0.7,455599,851538,501914,352517
nGen-10_plotBudjetPerGen-200_he-0.7,791940,993492,419636,428071
nGen-10_plotBudjetPerGen-200_he-0.7,685656,911304,743021,952371
nGen-10_plotBudjetPerGen-200_he-0.7,554772,133693,873047,992311
nGen-10_plotBudjetPerGen-200_he-0.7,176553,749885,245177,416265
nGen-10_plotBudjetPerGen-200_he-0.7,212647,370099,893916,860911
nGen-10_plotBudjetPerGen-200_he-0.7,188571,625630,890349,256550
nGen-10_plotBudjetPerGen-200_he-0.7,577000,636565,886515,55913
nGen-10_plotBudjetPerGen-200_he-0.7,53558,594439,345603,237394
nGen-10_plotBudjetPerGen-200_he-0.7,423033,885292,744877,45262
nGen-10_plotBudjetPerGen-200_he-0.7,536579,476109,828987,116939
nGen-10_plotBudjetPerGen-200_he-0.7,745973,795243,870787,168724
nGen-10_plotBudjetPerGen-200_he-0.7,24602,740163,6670,551259
nGen-10_plotBudjetPerGen-200_he-0.7,778778,254584,894067,341205
nGen-10_plotBudjetPerGen-200_he-0.7,322981,136435,399891,719414
nGen-10_plotBudjetPerGen-200_he-0.7,96239,145501,406820,336732
nGen-10_plotBudjetPerGen-200_he-0.7,396964,57374,910142,863742
nGen-10_plotBudjetPerGen-200_he-0.7,853239,434501,201768,879154
nGen-10_plotBudjetPerGen-200_he-0.7,993391,812205,444410,727183
nGen-10_plotBudjetPerGen-200_he-0.7,227406,452052,855028,929086
nGen-10_plotBudjetPerGen-200_he-0.7,302639,419993,990272,988219
nGen-10_plotBudjetPerGen-200_he-0.7,564344,602104,658180,155054
nGen-10_plotBudjetPerGen-200_he-0.7,922800,279421,330284,783437
nGen-10_plotBudjetPerGen-200_he-0.7,52617,868051,71278,830469
nGen-10_plotBudjetPerGen-200_he-0.7,124932,49302,250271,650302
nGen-10_plotBudjetPerGen-200_he-0.7,116638,34247,139815,413659
nGen-10_plotBudjetPerGen-200_he-0.7,284852,664182,671641,23390
nGen-10_plotBudjetPerGen-200_he-0.7,586403,360207,589388,1475
nGen-10_plotBudjetPerGen-200_he-0.7,681081,279307,697497,753385
nGen-10_plotBudjetPerGen-200_he-0.7,249212,603163,571760,887763
nGen-10_plotBudjetPerGen-200_he-0.7,146383,948445,305380,681772
nGen-10_plotBudjetPerGen-200_he-0.7,353777,724142,311858,911549
nGen-10_plotBudjetPerGen-200_he-0.7,408389,119622,366440,556709
nGen-10_plotBudjetPerGen-200_he-0.7,534458,290610,506019,112933
nGen-10_plotBudjetPerGen-200_he-0.7,946669,459681,755728,49351
nGen-10_plotBudjetPerGen-200_he-0.7,496655,513640,818397,953669
nGen-10_plotBudjetPerGen-200_he-0.7,491869,133861,836346,262198
nGen-10_plotBudjetPerGen-200_he-0.7,865649,537990,933736,518564
nGen-10_plotBudjetPerGen-200_he-0.7,404868,112207,441968,453489
nGen-10_plotBudjetPerGen-200_he-0.7,872143,726366,548439,505769
nGen-10_plotBudjetPerGen-200_he-0.7,551786,833614,80433,39551
nGen-10_plotBudjetPerGen-200_he-0.7,170486,302832,938437,947047
nGen-10_plotBudjetPerGen-200_he-0.7,879830,279631,396775,997324
nGen-10_plotBudjetPerGen-200_he-0.7,209320,233204,577764,981294
nGen-10_plotBudjetPerGen-200_he-0.7,116100,634341,123281,942835
nGen-10_plotBudjetPerGen-200_he-0.7,457879,581437,424269,629742
nGen-10_plotBudjetPerGen-200_he-0.7,550300,670634,740072,466461
nGen-10_plotBudjetPerGen-200_he-0.7,289487,996641,791186,52855
nGen-10_plotBudjetPerGen-200_he-0.7,666196,65422,713182,157232
nGen-10_plotBudjetPerGen-200_he-0.7,101277,997897,481588,962443
nGen-10_plotBudjetPerGen-200_he-0.7,632448,837762,237175,839919
nGen-10_plotBudjetPerGen-200_he-0.7,213052,773655,602638,215179
nGen-10_plotBudjetPerGen-200_he-0.7,595814,415894,534658,657279
nGen-10_plotBudjetPerGen-200_he-0.7,519400,37738,520615,564298
nGen-10_plotBudjetPerGen-200_he-0.7,502218,366269,222712,223254
nGen-10_plotBudjetPerGen-200_he-0.7,468728,46159,217454,744228
nGen-10_plotBudjetPerGen-200_he-0.7,410335,143676,7100,183395
nGen-10_plotBudjetPerGen-200_he-0.7,276246,42871,506434,990273
nGen-10_plotBudjetPerGen-200_he-0.7,665358,13215,291256,607591
nGen-10_plotBudjetPerGen-200_he-0.7,691881,121757,835523,295574
nGen-10_plotBudjetPerGen-200_he-0.7,600704,846022,953294,724257
nGen-10_plotBudjetPerGen-200_he-0.7,226590,680790,131477,930057
nGen-10_plotBudjetPerGen-200_he-0.7,376322,31199,944886,559717
nGen-10_plotBudjetPerGen-200_he-0.7,820066,279065,758933,504109
nGen-10_plotBudjetPerGen-200_he-0.7,56379,869876,140480,991944
nGen-10_plotBudjetPerGen-200_he-0.7,6067,17800,139876,976206
nGen-10_plotBudjetPerGen-200_he-0.7,707535,412943,573041,589737
nGen-10_plotBudjetPerGen-200_he-0.7,813952,170124,749757,377975
nGen-10_plotBudjetPerGen-200_he-0.7,675456,541968,208225,173669
nGen-10_plotBudjetPerGen-200_he-0.7,263544,999344,58627,883042
nGen-10_plotBudjetPerGen-200_he-0.7,107005,608631,325905,503715
nGen-10_plotBudjetPerGen-200_he-0.7,906496,791979,667708,939525
nGen-10_plotBudjetPerGen-200_he-0.7,401777,50728,341301,88208
nGen-10_plotBudjetPerGen-200_he-0.7,590889,766692,685757,249858
nGen-10_plotBudjetPerGen-200_he-0.7,782955,124982,80246,21260
nGen-10_plotBudjetPerGen-200_he-0.7,63766,902281,418053,214787
nGen-10_plotBudjetPerGen-200_he-0.7,488754,626075,478627,388812
nGen-10_plotBudjetPerGen-200_he-0.7,882208,36136,525800,398962
nGen-10_plotBudjetPerGen-200_he-0.7,707965,228035,815826,28397
nGen-10_plotBudjetPerGen-200_he-0.7,838838,976536,400331,886733
nGen-10_plotBudjetPerGen-200_he-0.7,467422,562872,102065,402452
nGen-10_plotBudjetPerGen-200_he-0.7,223065,169182,819180,229171
nGen-10_plotBudjetPerGen-200_he-0.7,251583,834352,206340,451860
nGen-10_plotBudjetPerGen-200_he-0.7,409463,834477,808169,520204
nGen-10_plotBudjetPerGen-200_he-0.7,928252,661636,297468,739366
nGen-10_plotBudjetPerGen-200_he-0.7,186465,505753,253643,308157
nGen-10_plotBudjetPerGen-200_he-0.7,402720,396784,977597,150990
nGen-10_plotBudjetPerGen-200_he-0.7,886828,662409,868237,315189
nGen-10_plotBudjetPerGen-200_he-0.7,674539,663725,250834,266184
nGen-10_plotBudjetPerGen-200_he-0.7,631813,389673,29245,584247
nGen-10_plotBudjetPerGen-200_he-0.7,511808,913907,784095,241059
nGen-10_plotBudjetPerGen-200_he-0.7,482041,424631,660872,75570
nGen-10_plotBudjetPerGen-200_he-0.7,10310,463336,694917,940888
nGen-10_plotBudjetPerGen-200_he-0.7,841297,363191,802884,251462
nGen-10_plotBudjetPerGen-200_he-0.7,753013,800573,222344,463808
nGen-10_plotBudjetPerGen-200_he-0.7,180723,575729,615334,980078
nGen-10_plotBudjetPerGen-200_he-0.7,497520,755287,48820,43511
nGen-10_plotBudjetPerGen-200_he-0.7,341732,988028,729770,932942
nGen-10_plotBudjetPerGen-200_he-0.7,371345,122592,996349,457488
nGen-10_plotBudjetPerGen-200_he-0.7,364959,318861,325645,479048
nGen-10_plotBudjetPerGen-200_he-0.7,338628,427068,376536,796116
nGen-10_plotBudjetPerGen-200_he-0.7,207729,214722,324834,270296
nGen-10_plotBudjetPerGen-200_he-0.7,827152,848274,252569,317016
nGen-10_plotBudjetPerGen-200_he-0.7,540891,372531,456092,60794
nGen-10_plotBudjetPerGen-200_he-0.7,85368,481413,405603,165822
nGen-10_plotBudjetPerGen-200_he-0.7,571890,2949,401833,706294
nGen-10_plotBudjetPerGen-200_he-0.7,544784,860227,218266,3656
nGen-10_plotBudjetPerGen-200_he-0.7,386709,231934,719644,116727
nGen-10_plotBudjetPerGen-200_he-0.7,478033,734466,771514,770268
nGen-10_plotBudjetPerGen-200_he-0.7,149084,377863,974917,252636
nGen-10_plotBudjetPerGen-200_he-0.7,813387,339739,828322,448561
nGen-10_plotBudjetPerGen-200_he-0.7,354273,809568,945992,179004
nGen-10_plotBudjetPerGen-200_he-0.7,755514,786084,510584,810651
nGen-10_plotBudjetPerGen-200_he-0.7,441238,96098,630285,116935
nGen-10_plotBudjetPerGen-200_he-0.7,204678,365532,81210,12150
nGen-10_plotBudjetPerGen-200_he-0.7,181407,307746,25722,163603
nGen-10_plotBudjetPerGen-200_he-0.7,749661,401228,573835,408157
nGen-10_plotBudjetPerGen-200_he-0.7,235680,269646,653367,134136
nGen-10_plotBudjetPerGen-200_he-0.7,461915,444751,702548,590908
nGen-10_plotBudjetPerGen-200_he-0.7,449819,39955,727033,893873
nGen-10_plotBudjetPerGen-200_he-0.7,883818,935415,682138,652938
nGen-10_plotBudjetPerGen-200_he-0.7,908780,636847,212887,566394
nGen-10_plotBudjetPerGen-200_he-0.7,560851,196491,748533,24558
nGen-10_plotBudjetPerGen-200_he-0.7,110943,127713,920428,925149
nGen-10_plotBudjetPerGen-200_he-0.7,242349,780752,307223,425425
nGen-10_plotBudjetPerGen-200_he-0.7,312543,419810,462049,66368
nGen-10_plotBudjetPerGen-200_he-0.7,579405,289291,192528,843182
nGen-10_plotBudjetPerGen-200_he-0.7,754940,78380,863335,318316
nGen-10_plotBudjetPerGen-200_he-0.7,244609,815118,873021,403773
nGen-10_plotBudjetPerGen-200_he-0.7,807746,449,470957,126871
nGen-10_plotBudjetPerGen-200_he-0.7,521810,404902,68907,325692
nGen-10_plotBudjetPerGen-200_he-0.7,55992,548579,303854,97449
nGen-10_plotBudjetPerGen-200_he-0.7,362022,90808,515805,417139
nGen-10_plotBudjetPerGen-200_he-0.7,776034,831903,772059,656447
nGen-10_plotBudjetPerGen-200_he-0.7,276898,314246,779528,305776
nGen-10_plotBudjetPerGen-200_he-0.7,567574,33010,655086,54244
nGen-10_plotBudjetPerGen-200_he-0.7,661752,34533,269775,931397
nGen-10_plotBudjetPerGen-200_he-0.7,257297,689701,459598,560745
nGen-10_plotBudjetPerGen-200_he-0.7,996480,145712,863419,186257
nGen-10_plotBudjetPerGen-200_he-0.7,530591,485639,182947,99343
nGen-10_plotBudjetPerGen-200_he-0.7,614896,281564,7119,461667
nGen-10_plotBudjetPerGen-200_he-0.7,490860,305723,765484,134144
nGen-10_plotBudjetPerGen-200_he-0.7,66493,897882,28180,579919
nGen-10_plotBudjetPerGen-200_he-0.7,311564,571419,717637,427762
nGen-10_plotBudjetPerGen-200_he-0.7,155299,175505,848137,756433
nGen-10_plotBudjetPerGen-200_he-0.7,420651,883335,864349,565256
nGen-10_plotBudjetPerGen-200_he-0.7,948435,3704,513390,270447
nGen-10_plotBudjetPerGen-200_he-0.7,599121,627836,898532,603948
nGen-10_plotBudjetPerGen-200_he-0.7,854367,895254,875732,873662
nGen-10_plotBudjetPerGen-200_he-0.7,313505,49717,823646,946848
nGen-10_plotBudjetPerGen-200_he-0.7,371522,287768,428165,414829
nGen-10_plotBudjetPerGen-200_he-0.7,292295,52981,28534,910980
nGen-10_plotBudjetPerGen-200_he-0.7,651669,595929,68547,753741
nGen-10_plotBudjetPerGen-200_he-0.7,966028,647748,280665,470827
nGen-10_plotBudjetPerGen-200_he-0.7,498007,737855,887609,597329
nGen-10_plotBudjetPerGen-200_he-0.7,898543,757252,401860,810905
nGen-10_plotBudjetPerGen-200_he-0.7,271929,436183,548129,383280
nGen-10_plotBudjetPerGen-200_he-0.7,144832,501607,60957,823446
nGen-10_plotBudjetPerGen-200_he-0.7,234228,93472,544403,288797
nGen-10_plotBudjetPerGen-200_he-0.7,384068,587513,359603,817273
nGen-10_plotBudjetPerGen-200_he-0.7,621940,40510,146168,396140
nGen-10_plotBudjetPerGen-200_he-0.7,423060,63088,303775,408809
nGen-10_plotBudjetPerGen-200_he-0.7,91016,636115,14442,492177
nGen-10_plotBudjetPerGen-200_he-0.7,832904,867591,836591,995245
nGen-10_plotBudjetPerGen-200_he-0.7,519985,882239,148637,818149
nGen-10_plotBudjetPerGen-200_he-0.7,293042,61018,144517,354422
nGen-10_plotBudjetPerGen-200_he-0.7,154837,632455,41622,742023
nGen-10_plotBudjetPerGen-200_he-0.7,390338,231336,323203,939370
nGen-10_plotBudjetPerGen-200_he-0.7,316020,422689,867157,168293
nGen-10_plotBudjetPerGen-200_he-0.7,452806,124773,758505,264034
nGen-10_plotBudjetPerGen-200_he-0.7,173294,956728,986748,183970
nGen-10_plotBudjetPerGen-200_he-0.7,298390,503593,684595,164031
nGen-10_plotBudjetPerGen-200_he-0.7,601646,302089,891767,616398
nGen-10_plotBudjetPerGen-200_he-0.7,208714,805279,548270,129658
nGen-10_plotBudjetPerGen-200_he-0.7,381121,977343,363776,998447
nGen-10_plotBudjetPerGen-200_he-0.7,422900,232256,628313,261173
nGen-10_plotBudjetPerGen-200_he-0.7,23609,883997,550890,496828
nGen-10_plotBudjetPerGen-200_he-0.7,69898,448660,44538,100101
nGen-10_plotBudjetPerGen-200_he-0.7,464758,103817,498023,118446
nGen-10_plotBudjetPerGen-200_he-0.7,466220,592347,159361,716891
nGen-10_plotBudjetPerGen-200_he-0.7,675176,946030,894181,406097
nGen-10_plotBudjetPerGen-200_he-0.7,26398,438567,941238,3422
nGen-10_plotBudjetPerGen-200_he-0.7,654306,978358,118592,277619
nGen-10_plotBudjetPerGen-200_he-0.7,446063,928077,683565,926301
nGen-10_plotBudjetPerGen-200_he-0.7,265409,83364,231229,192072
nGen-10_plotBudjetPerGen-200_he-0.7,302908,994389,673390,167478
nGen-10_plotBudjetPerGen-200_he-0.7,75134,848937,534772,68609
nGen-10_plotBudjetPerGen-200_he-0.7,636940,107209,502254,171729
nGen-10_plotBudjetPerGen-200_he-0.7,269327,965967,951815,599255
nGen-10_plotBudjetPerGen-200_he-0.7,97363,919907,118919,683455
nGen-10_plotBudjetPerGen-200_he-0.7,645558,680364,949453,57491
nGen-10_plotBudjetPerGen-200_he-0.7,448715,562381,753741,724314
nGen-10_plotBudjetPerGen-200_he-0.7,312084,453906,860483,767929
nGen-10_plotBudjetPerGen-200_he-0.7,870292,35249,211017,5619
nGen-10_plotBudjetPerGen-200_he-0.7,849656,936812,720220,175764
nGen-10_plotBudjetPerGen-200_he-0.7,149494,311930,126335,894318
nGen-10_plotBudjetPerGen-200_he-0.7,785036,319996,544569,366333
nGen-10_plotBudjetPerGen-200_he-0.7,918924,382647,127812,489774
nGen-10_plotBudjetPerGen-200_he-0.7,268183,734440,293709,20683
nGen-10_plotBudjetPerGen-200_he-0.7,324287,396142,714858,746856
nGen-10_plotBudjetPerGen-200_he-0.7,700729,580206,917979,373698
nGen-10_plotBudjetPerGen-200_he-0.7,631581,594142,582832,451917
nGen-10_plotBudjetPerGen-200_he-0.7,28630,232784,200366,600678
nGen-10_plotBudjetPerGen-200_he-0.7,750086,414755,327490,202698
nGen-10_plotBudjetPerGen-200_he-0.7,589500,851320,993731,694025
nGen-10_plotBudjetPerGen-200_he-0.7,321496,935824,434023,758428
nGen-10_plotBudjetPerGen-200_he-0.7,10008,950609,319630,229248
nGen-10_plotBudjetPerGen-200_he-0.7,600565,404665,141487,15131
nGen-10_plotBudjetPerGen-200_he-0.7,387893,870855,305733,604190
nGen-10_plotBudjetPerGen-200_he-0.7,509478,134231,818867,959861
nGen-10_plotBudjetPerGen-200_he-0.7,169250,530438,160088,240294
nGen-10_plotBudjetPerGen-200_he-0.7,338459,203745,732125,792300
nGen-10_plotBudjetPerGen-200_he-0.7,42488,703289,903884,835656
nGen-10_plotBudjetPerGen-200_he-0.7,233342,809935,678421,713500
nGen-10_plotBudjetPerGen-200_he-0.7,171921,187573,408406,645673
nGen-10_plotBudjetPerGen-200_he-0.7,252083,228272,468344,777978
nGen-10_plotBudjetPerGen-200_he-0.7,100629,418612,645657,919469
nGen-10_plotBudjetPerGen-200_he-0.7,954594,339565,657049,119472
nGen-10_plotBudjetPerGen-200_he-0.7,348705,823540,472829,293439
nGen-10_plotBudjetPerGen-200_he-0.7,385108,399605,988648,819525
nGen-10_plotBudjetPerGen-200_he-0.7,203261,512247,353187,881998
nGen-10_plotBudjetPerGen-200_he-0.7,287375,536398,354673,323556
nGen-10_plotBudjetPerGen-200_he-0.7,47517,555241,408176,81816
nGen-10_plotBudjetPerGen-200_he-0.7,619109,293171,294456,979871
nGen-10_plotBudjetPerGen-200_he-0.7,885333,185191,248894,188840
nGen-10_plotBudjetPerGen-200_he-0.7,785605,286879,758960,622714
nGen-10_plotBudjetPerGen-200_he-0.7,839144,583091,209320,769542
nGen-10_plotBudjetPerGen-200_he-0.7,438186,154308,373999,676856
nGen-10_plotBudjetPerGen-200_he-0.7,861257,388268,882663,152834
nGen-10_plotBudjetPerGen-200_he-0.7,593472,416969,481983,394628
nGen-10_plotBudjetPerGen-200_he-0.7,984242,652531,251626,841670
nGen-10_plotBudjetPerGen-200_he-0.7,451598,434487,56643,564393
nGen-10_plotBudjetPerGen-200_he-0.7,433769,54273,662091,734250
nGen-10_plotBudjetPerGen-200_he-0.7,890338,532020,790889,417893
nGen-10_plotBudjetPerGen-200_he-0.7,502803,191602,611633,296837
nGen-10_plotBudjetPerGen-200_he-0.7,38017,582600,444694,243536
nGen-10_plotBudjetPerGen-200_he-0.7,524685,61922,497330,803474
nGen-10_plotBudjetPerGen-200_he-0.7,388075,549895,173954,293451
nGen-10_plotBudjetPerGen-200_he-0.7,761029,116349,559896,151268
nGen-10_plotBudjetPerGen-200_he-0.7,104057,753798,546022,257760
nGen-10_plotBudjetPerGen-200_he-0.7,319842,435264,115671,575730
nGen-10_plotBudjetPerGen-200_he-0.7,198910,839282,925712,559831
nGen-10_plotBudjetPerGen-200_he-0.7,886005,376244,737982,541686
nGen-10_plotBudjetPerGen-200_he-0.7,607764,229795,336,894626
nGen-10_plotBudjetPerGen-200_he-0.7,330122,943565,441091,275621
nGen-10_plotBudjetPerGen-200_he-0.7,327012,398312,680221,862457
nGen-10_plotBudjetPerGen-200_he-0.7,351370,118389,875053,620118
nGen-10_plotBudjetPerGen-200_he-0.7,62434,178998,383163,133150
nGen-10_plotBudjetPerGen-200_he-0.7,383273,557323,550698,357318
nGen-10_plotBudjetPerGen-200_he-0.7,448501,420190,513049,15765
nGen-10_plotBudjetPerGen-200_he-0.7,43877,851756,487294,412962
nGen-10_plotBudjetPerGen-200_he-0.7,688607,616618,312229,228712
nGen-10_plotBudjetPerGen-200_he-0.7,920320,201138,58172,575212
nGen-10_plotBudjetPerGen-200_he-0.7,890435,487126,554654,47464
nGen-10_plotBudjetPerGen-200_he-0.7,15660,185453,168212,840033
nGen-10_plotBudjetPerGen-200_he-0.7,600155,907194,559530,451513
nGen-10_plotBudjetPerGen-200_he-0.7,229714,113767,837560,591775
nGen-10_plotBudjetPerGen-200_he-0.7,597082,115424,299385,989039
nGen-10_plotBudjetPerGen-200_he-0.7,367440,115543,236651,170637
nGen-10_plotBudjetPerGen-200_he-0.7,556504,544733,268411,573758
nGen-10_plotBudjetPerGen-200_he-0.7,558054,514035,27477,515252
nGen-10_plotBudjetPerGen-200_he-0.7,519234,709342,824859,31536
nGen-10_plotBudjetPerGen-200_he-0.7,32841,745683,433567,378277
nGen-10_plotBudjetPerGen-200_he-0.7,703763,529651,99901,107824
nGen-10_plotBudjetPerGen-200_he-0.7,90574,980426,338977,13537
nGen-10_plotBudjetPerGen-200_he-0.7,244976,268586,344076,994271
nGen-10_plotBudjetPerGen-200_he-0.7,229846,721791,863345,448084
nGen-10_plotBudjetPerGen-200_he-0.7,240381,81722,893498,278756
nGen-10_plotBudjetPerGen-200_he-0.7,644710,586202,550283,315552
nGen-10_plotBudjetPerGen-200_he-0.7,427376,328211,73412,691225
nGen-10_plotBudjetPerGen-200_he-0.7,133388,345673,985438,832819
nGen-10_plotBudjetPerGen-200_he-0.7,516332,506731,130901,180767
nGen-10_plotBudjetPerGen-200_he-0.7,197643,663049,555987,116491
nGen-10_plotBudjetPerGen-200_he-0.7,970085,643648,483245,893137
nGen-10_plotBudjetPerGen-200_he-0.7,753282,210056,184737,229477
nGen-10_plotBudjetPerGen-200_he-0.7,595117,226065,362516,978907
nGen-10_plotBudjetPerGen-200_he-0.7,243830,130512,43474,110431
nGen-10_plotBudjetPerGen-200_he-0.7,495836,395547,243739,922106
nGen-10_plotBudjetPerGen-200_he-0.7,231616,937639,344886,613869
nGen-10_plotBudjetPerGen-200_he-0.7,226539,58796,92915,82268
nGen-10_plotBudjetPerGen-200_he-0.7,28438,408965,111108,667976
nGen-10_plotBudjetPerGen-200_he-0.7,801797,966786,963873,206956
nGen-10_plotBudjetPerGen-200_he-0.7,767285,60592,960398,507491
nGen-10_plotBudjetPerGen-200_he-0.7,834641,678587,28009,920427
nGen-10_plotBudjetPerGen-200_he-0.7,830146,277872,153391,250289
nGen-10_plotBudjetPerGen-200_he-0.7,898985,785673,715912,569871
nGen-10_plotBudjetPerGen-200_he-0.7,168148,65535,482801,150541
nGen-10_plotBudjetPerGen-200_he-0.7,174405,545333,848715,23455
nGen-10_plotBudjetPerGen-200_he-0.7,963114,421130,132693,985822
nGen-10_plotBudjetPerGen-200_he-0.7,638114,674516,901946,693012
nGen-10_plotBudjetPerGen-200_he-0.7,706115,686223,292757,355661
nGen-10_plotBudjetPerGen-200_he-0.7,278047,224417,65923,904396
nGen-10_plotBudjetPerGen-200_he-0.7,480427,304074,146389,146017
nGen-10_plotBudjetPerGen-200_he-0.7,910935,91850,516636,437403
nGen-10_plotBudjetPerGen-200_he-0.7,223182,181952,862072,548082
nGen-10_plotBudjetPerGen-200_he-0.7,150869,538131,248543,204317
nGen-10_plotBudjetPerGen-200_he-0.7,846643,195927,912342,221759
nGen-10_plotBudjetPerGen-200_he-0.7,474610,838491,560018,125793
nGen-10_plotBudjetPerGen-200_he-0.7,931720,294157,430461,289952
nGen-10_plotBudjetPerGen-200_he-0.7,701898,870106,337990,16435
nGen-10_plotBudjetPerGen-200_he-0.7,567994,122807,88723,57715
nGen-10_plotBudjetPerGen-200_he-0.7,690050,710696,416204,738862
nGen-10_plotBudjetPerGen-200_he-0.7,940331,719255,315067,823870
nGen-10_plotBudjetPerGen-200_he-0.7,674440,490808,436942,784163
nGen-10_plotBudjetPerGen-200_he-0.7,23622,203385,780127,562153
nGen-10_plotBudjetPerGen-200_he-0.7,979515,853523,843608,637195
nGen-10_plotBudjetPerGen-200_he-0.7,961121,349410,575677,165711
nGen-10_plotBudjetPerGen-200_he-0.7,720995,244389,392626,858663
nGen-10_plotBudjetPerGen-200_he-0.7,131367,824504,617139,14847
nGen-10_plotBudjetPerGen-200_he-0.7,732886,689779,995639,244758
nGen-10_plotBudjetPerGen-200_he-0.7,259911,204500,714534,602540
nGen-10_plotBudjetPerGen-200_he-0.7,51524,778478,11198,227615
nGen-10_plotBudjetPerGen-200_he-0.7,447831,320872,113865,993247
nGen-10_plotBudjetPerGen-200_he-0.7,539986,566913,247514,888620
nGen-10_plotBudjetPerGen-200_he-0.7,182637,744265,486800,266730
nGen-10_plotBudjetPerGen-200_he-0.7,739202,549653,980599,148071
nGen-10_plotBudjetPerGen-200_he-0.7,391149,151158,728487,443091
